is_sleeping,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,quat_w,quat_x,quat_y,quat_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,match_score,match_goals,match_assists,match_saves,match_shots,team,ping,boost_is_active,boost_amount,boost_pickup,jump_is_active,double_jump_is_active,flip_car_is_active,dodge_is_active,double_jump_torque_x,double_jump_torque_y,double_jump_torque_z,dodge_torque_x,dodge_torque_y,dodge_torque_z
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,238,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,14,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,68,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2048.0,2560.0,17.05,0.0,0.0,0.27,0.9238414,0.0031910222,0.007733441,-0.38268402,0.00059999997,0.0002,0.0,255,53,,,,,,,16,13,,33.333332,0,,,,,,,,,,
0,-2047.24,2559.24,17.05,45.41,-45.42,-0.02,0.9238415,0.0031910222,0.007722651,-0.38268402,-0.0008,-0.0013,0.0,255,59,,,,,,,16,13,1,32.755196,0,,,,,,,,,,
0,-2047.24,2559.24,17.05,45.41,-45.42,-0.02,0.9238415,0.0031910222,0.007722651,-0.38268402,-0.0008,-0.0013,0.0,255,128,,,,,,,16,13,1,31.59892,0,,,,,,,,,,
0,-2047.24,2559.24,17.05,45.41,-45.42,-0.02,0.9238415,0.0031910222,0.007722651,-0.38268402,-0.0008,-0.0013,0.0,255,128,,,,,,,16,13,1,30.442654,0,,,,,,,,,,
0,-2034.25,2544.67,17.05,192.48,-232.17,-0.16,0.9186759,0.0032018118,0.0076579135,-0.3949249,-0.0011999999,0.0007,-0.6466,255,128,,,,,,,16,13,1,29.286385,0,,,,,,,,,,
0,-2034.25,2544.67,17.05,192.48,-232.17,-0.16,0.9186759,0.0032018118,0.0076579135,-0.3949249,-0.0011999999,0.0007,-0.6466,255,128,,,,,,,16,13,1,28.130112,0,,,,,,,,,,
0,-2034.25,2544.67,17.05,192.48,-232.17,-0.16,0.9186759,0.0032018118,0.0076579135,-0.3949249,-0.0011999999,0.0007,-0.6466,255,128,,,,,,,16,13,1,26.973846,0,,,,,,,,,,
0,-2007.08,2512.53,17.05,338.9,-392.58,-0.19,0.90843457,0.0035147099,0.0075230435,-0.41794458,0.0015,-0.0013,-0.2056,255,128,,,,,,,16,13,1,25.817574,0,,,,,,,,,,
0,-1981.3,2482.44,17.05,422.53,-496.21,-0.19,0.9069434,0.003541684,0.007517649,-0.42117068,-0.00029999999,0.00090000004,-0.0574,255,128,,,,,,,16,13,1,24.661295,0,,,,,,,,,,
0,-1981.3,2482.44,17.05,422.53,-496.21,-0.19,0.9069434,0.003541684,0.007517649,-0.42117068,-0.00029999999,0.00090000004,-0.0574,255,128,,,,,,,16,13,1,23.504562,0,,,,,,,,,,
0,-1981.3,2482.44,17.05,422.53,-496.21,-0.19,0.9069434,0.003541684,0.007517649,-0.42117068,-0.00029999999,0.00090000004,-0.0574,255,128,,,,,,,16,13,1,22.34829,0,,,,,,,,,,
0,-1932.72,2424.96,17.05,537.87,-638.67,-0.19,0.90642875,0.003541684,0.007539228,-0.42227662,-0.00029999999,0.0008,-0.0093,255,128,,,,,,,16,13,1,21.192019,0,,,,,,,,,,
0,-1932.72,2424.96,17.05,537.87,-638.67,-0.19,0.90642875,0.003541684,0.007539228,-0.42227662,-0.00029999999,0.0008,-0.0093,255,128,,,,,,,16,13,1,20.035746,0,,,,,,,,,,
0,-1904.25,2391.09,17.05,591.86,-704.02,-0.19,0.9063659,0.003541684,0.0075446228,-0.42241147,-0.00029999999,0.0008,-0.0038,255,128,,,,,,,16,13,1,18.87948,0,1,,,,,,,,,
0,-1904.25,2391.09,17.05,591.86,-704.02,-0.19,0.9063659,0.003541684,0.0075446228,-0.42241147,-0.00029999999,0.0008,-0.0038,255,128,,,,,,,16,13,1,29.617943,1,1,,,,,,,,,
0,-1904.25,2391.09,17.05,591.86,-704.02,-0.19,0.9063659,0.003541684,0.0075446228,-0.42241147,-0.00029999999,0.0008,-0.0038,255,128,,,,,,,16,13,1,28.461664,0,0,,,,,,,,,
