time,delta,seconds_remaining,replicated_game_state_time_remaining,is_overtime,ball_has_been_hit
110.86524,0.0347231,229,,,1
110.899956,0.034722902,229,,,1
110.93467,0.034722798,229,,,1
110.96938,0.0347233,229,,,1
111.0041,0.0347231,229,,,1
111.03881,0.034723002,229,,,1
111.073524,0.034723,229,,,1
111.10824,0.0347226,229,,,1
111.14295,0.034722902,229,,,1
111.177666,0.0347226,229,,,1
111.21238,0.034723,229,,,1
111.24709,0.0347229,229,,,1
111.28181,0.034723002,229,,,1
111.31652,0.0347229,229,,,1
111.351234,0.0347233,229,,,1
111.38595,0.0347232,229,,,1
111.42066,0.0347231,229,,,1
111.455376,0.034723002,229,,,1
111.49009,0.0347231,229,,,1
111.5248,0.0347226,229,,,1
111.55952,0.0347231,229,,,1
111.59423,0.0347229,229,,,1
111.628944,0.0347227,229,,,1
111.66366,0.0347231,229,,,1
111.69837,0.034723002,229,,,1
111.733086,0.034723498,229,,,1
111.7678,0.0347233,228,,,1
111.80251,0.0347228,228,,,1
111.83723,0.0347231,228,,,1
111.87194,0.034723,228,,,1
111.906654,0.0347233,228,,,1
111.94137,0.0347232,228,,,1
111.97608,0.034722902,228,,,1
112.010796,0.034723397,228,,,1
112.04551,0.034722902,228,,,1
112.08022,0.0347229,228,,,1
112.11494,0.034722902,228,,,1
112.14965,0.0347233,228,,,1
112.184364,0.034722798,228,,,1
112.21908,0.0347228,228,,,1
112.25382,0.0347507,228,,,1
112.288536,0.034723,228,,,1
112.32325,0.034723002,228,,,1
112.35796,0.0347231,228,,,1
112.39268,0.0347227,228,,,1
112.42739,0.0347233,228,,,1
112.462105,0.034723,228,,,1
112.49682,0.034723,228,,,1
112.53153,0.034723103,228,,,1
112.566246,0.034723297,228,,,1
112.60096,0.0347228,228,,,1
112.63567,0.034722902,228,,,1
112.67039,0.034723297,228,,,1
112.7051,0.034722902,228,,,1
112.739815,0.034723,228,,,1
112.77453,0.034722902,228,,,1
112.80924,0.034722798,227,,,1
112.843956,0.034723002,227,,,1
112.87867,0.0347231,227,,,1
112.91338,0.0347229,227,,,1
112.9481,0.0347228,227,,,1
112.98281,0.0347231,227,,,1
113.017525,0.034723002,227,,,1
113.05224,0.0347229,227,,,1
113.08695,0.034723,227,,,1
113.121666,0.034722902,227,,,1
113.15638,0.0347229,227,,,1
113.19109,0.034723002,227,,,1
113.22581,0.0347231,227,,,1
113.26052,0.0347231,227,,,1
113.295235,0.034722902,227,,,1
113.32995,0.0347229,227,,,1
113.36466,0.0347232,227,,,1
113.399376,0.034723,227,,,1
113.43409,0.034723002,227,,,1
113.4688,0.0347233,227,,,1
113.50352,0.034722798,227,,,1
113.53823,0.0347228,227,,,1
113.572945,0.034723,227,,,1
113.60766,0.034723002,227,,,1
113.64237,0.0347229,227,,,1
113.677086,0.0347231,227,,,1
113.7118,0.034722902,227,,,1
113.74651,0.034723,227,,,1
113.78126,0.0347514,226,,,1
113.81597,0.034722902,226,,,1
113.850685,0.0347229,226,,,1
113.8854,0.0347228,226,,,1
113.92011,0.034723,226,,,1
113.95483,0.034723,226,,,1
113.98954,0.0347227,226,,,1
114.024284,0.0347535,226,,,1
114.059,0.0347229,226,,,1
114.09371,0.0347232,226,,,1
114.128426,0.034723002,226,,,1
114.16314,0.034722798,226,,,1
114.19785,0.0347231,226,,,1
114.23264,0.0347964,226,,,1
114.26736,0.0347231,226,,,1
114.30207,0.034723002,226,,,1
114.336784,0.0347231,226,,,1
114.3715,0.0347232,226,,,1
114.40621,0.0347232,226,,,1
114.440994,0.0347916,226,,,1
114.47571,0.034722798,226,,,1
114.51042,0.0347228,226,,,1
114.545135,0.034723,226,,,1
114.57985,0.034723002,226,,,1
114.61456,0.0347231,226,,,1
114.64928,0.034723,226,,,1
114.68399,0.0347227,226,,,1
114.718704,0.0347227,226,,,1
114.75344,0.0347421,226,,,1
114.78816,0.0347283,225,,,1
114.822876,0.034722902,225,,,1
114.85759,0.0347229,225,,,1
114.8923,0.034723002,225,,,1
114.92702,0.0347232,225,,,1
114.96173,0.034722798,225,,,1
114.996445,0.034722902,225,,,1
115.03116,0.0347231,225,,,1
115.06587,0.034722902,225,,,1
115.100586,0.0347229,225,,,1
115.1353,0.0347231,225,,,1
115.17001,0.034723002,225,,,1
115.204735,0.0347308,225,,,1
115.23945,0.034723,225,,,1
115.27418,0.0347339,225,,,1
115.30889,0.034723002,225,,,1
115.34361,0.0347252,225,,,1
115.37833,0.034723,225,,,1
115.41304,0.0347232,225,,,1
115.447754,0.034723,225,,,1
115.48247,0.034722902,225,,,1
115.51718,0.0347231,225,,,1
115.551895,0.0347229,225,,,1
115.58661,0.0347228,225,,,1
115.62132,0.034723,225,,,1
115.65604,0.034723002,225,,,1
115.69075,0.0347231,225,,,1
115.725464,0.0347229,225,,,1
115.76018,0.0347227,225,,,1
115.79489,0.0347232,224,,,1
115.829605,0.0347241,224,,,1
115.86432,0.0347231,224,,,1
115.89903,0.0347231,224,,,1
115.933754,0.0347266,224,,,1
115.96847,0.034723,224,,,1
116.00318,0.034722902,224,,,1
116.037895,0.034722798,224,,,1
116.07261,0.034723002,224,,,1
116.10732,0.034723,224,,,1
116.14204,0.034722902,224,,,1
116.17675,0.0347229,224,,,1
116.211464,0.0347232,224,,,1
116.24618,0.034723,224,,,1
116.28089,0.034723103,224,,,1
116.315605,0.034722798,224,,,1
116.35032,0.0347232,224,,,1
116.38508,0.034767203,224,,,1
116.41979,0.0347231,224,,,1
116.45458,0.034796,224,,,1
116.489296,0.0347232,224,,,1
116.52401,0.0347232,224,,,1
116.55879,0.0347869,224,,,1
116.593506,0.034723002,224,,,1
116.62822,0.0347229,224,,,1
116.66293,0.0347232,224,,,1
116.69765,0.0347232,224,,,1
116.73236,0.034723,224,,,1
116.770424,0.0380726,223,,,1
116.80514,0.0347231,223,,,1
116.83985,0.034722902,223,,,1
116.874565,0.034723,223,,,1
116.90936,0.0348051,223,,,1
116.944214,0.0348564,223,,,1
116.9841,0.0398953,223,,,1
117.01872,0.034623,223,,,1
117.06259,0.0438677,223,,,1
117.1008,0.0382136,223,,,1
117.13551,0.034723,223,,,1
117.17023,0.0347231,223,,,1
117.20494,0.0347231,223,,,1
117.239655,0.0347228,223,,,1
117.27437,0.0347233,223,,,1
117.30908,0.034722902,223,,,1
117.34382,0.0347404,223,,,1
117.37853,0.0347245,223,,,1
117.413246,0.0347231,223,,,1
117.44796,0.0347229,223,,,1
117.48267,0.034723002,223,,,1
117.51739,0.034723,223,,,1
117.5521,0.0347229,223,,,1
117.586815,0.0347228,223,,,1
117.62153,0.034722902,223,,,1
117.65624,0.0347229,223,,,1
117.690956,0.0347232,223,,,1
117.72567,0.0347227,223,,,1
117.76038,0.0347231,223,,,1
117.795105,0.0347292,222,,,1
117.82982,0.034723,222,,,1
117.86453,0.0347231,222,,,1
117.89925,0.034722902,222,,,1
117.93396,0.034722798,222,,,1
117.96867,0.034723002,222,,,1
118.00339,0.0347229,222,,,1
118.0381,0.0347228,222,,,1
118.072815,0.034723,222,,,1
118.10753,0.0347228,222,,,1
118.14224,0.0347232,222,,,1
118.17705,0.0348113,222,,,1
118.21176,0.0347227,222,,,1
118.246475,0.034723,222,,,1
118.28119,0.034722902,222,,,1
118.3159,0.0347229,222,,,1
118.350624,0.0347314,222,,,1
118.38534,0.0347228,222,,,1
118.42005,0.0347231,222,,,1
118.454765,0.0347227,222,,,1
118.48948,0.0347228,222,,,1
118.52419,0.0347229,222,,,1
118.55891,0.034722902,222,,,1
118.59362,0.0347229,222,,,1
118.628334,0.034722902,222,,,1
118.66305,0.034723,222,,,1
118.69776,0.0347232,222,,,1
118.732475,0.0347228,222,,,1
118.76719,0.0347229,221,,,1
118.8019,0.034723002,221,,,1
118.83662,0.034723297,221,,,1
118.87133,0.0347232,221,,,1
118.906044,0.0347228,221,,,1
118.94076,0.034722902,221,,,1
118.97547,0.034722798,221,,,1
119.010185,0.0347232,221,,,1
119.0449,0.034723002,221,,,1
119.07961,0.0347229,221,,,1
119.11433,0.0347228,221,,,1
119.14904,0.034723,221,,,1
119.183754,0.034722902,221,,,1
119.21847,0.0347231,221,,,1
119.25318,0.0347227,221,,,1
119.287895,0.034723,221,,,1
119.32261,0.0347227,221,,,1
119.35732,0.0347231,221,,,1
119.39204,0.0347229,221,,,1
119.42675,0.034723002,221,,,1
119.46156,0.0348172,221,,,1
119.49628,0.0347231,221,,,1
119.53099,0.0347229,221,,,1
119.565704,0.0347228,221,,,1
119.60042,0.0347231,221,,,1
119.63513,0.034722902,221,,,1
119.669846,0.0347232,221,,,1
119.70456,0.0347229,221,,,1
119.73927,0.0347232,221,,,1
119.77399,0.034723002,221,,,1
119.8087,0.034723,220,,,1
119.84342,0.0347299,220,,,1
119.878136,0.0347231,220,,,1
119.91285,0.034723,220,,,1
119.94756,0.0347247,220,,,1
119.98228,0.034723,220,,,1
120.01699,0.034722902,220,,,1
120.051704,0.034723297,220,,,1
120.08642,0.0347228,220,,,1
120.12113,0.034722902,220,,,1
120.155846,0.034722798,220,,,1
120.19056,0.0347231,220,,,1
120.22527,0.0347228,220,,,1
120.25999,0.0347231,220,,,1
120.2947,0.0347232,220,,,1
120.329414,0.034722902,220,,,1
120.36413,0.0347231,220,,,1
120.39884,0.0347232,220,,,1
120.43356,0.0347271,220,,,1
120.46828,0.0347234,220,,,1
120.50299,0.0347231,220,,,1
120.537704,0.034722798,220,,,1
120.57242,0.0347234,220,,,1
120.60713,0.034723,220,,,1
120.641846,0.0347228,220,,,1
120.67656,0.0347232,220,,,1
120.71127,0.0347231,220,,,1
120.74599,0.034723103,220,,,1
120.78075,0.034768697,219,,,1
120.81546,0.034723103,219,,,1
120.853645,0.0381862,219,,,1
120.88837,0.0347277,219,,,1
120.92308,0.034723,219,,,1
120.957794,0.034723,219,,,1
120.99364,0.03585449,219,,,1
121.02737,0.03372314,219,,,1
121.06078,0.033399038,219,,,1
121.09601,0.035235297,219,,,1
121.12963,0.03364071,219,,,1
121.16452,0.034907453,219,,,1
121.20015,0.035624363,219,,,1
121.233955,0.033779625,219,,,1
121.27117,0.037217278,219,,,1
121.309074,0.037911147,219,,,1
121.345566,0.036507394,219,,,1
121.38052,0.034958567,219,,,1
121.41855,0.038027372,219,,,1
121.4586,0.040061314,219,,,1
121.49332,0.034722902,219,,,1
121.52803,0.0347229,219,,,1
121.562744,0.034723,219,,,1
121.59746,0.0347228,219,,,1
121.63217,0.034722902,219,,,1
121.666885,0.034723,219,,,1
121.7016,0.0347231,219,,,1
121.73631,0.0347227,219,,,1
121.77822,0.0419129,219,,,1
121.81696,0.0387475,219,,,1
121.85905,0.0420872,219,,,1
121.89992,0.0408773,219,,,1
121.93463,0.034722798,219,,,1
121.97223,0.037602,219,,,1
122.00694,0.0347228,219,,,1
122.04435,0.0374109,219,,,1
122.078224,0.0338755,219,,,1
122.1195,0.0412813,219,,,1
122.158775,0.0392797,219,,,1
122.19349,0.034723,219,,,1
122.23038,0.036896203,219,,,1
122.265686,0.035315,219,,,1
122.3004,0.0347229,219,,,1
122.33511,0.034723002,219,,,1
122.36983,0.0347232,219,,,1
122.40454,0.0347231,219,,,1
122.439255,0.034723,219,,,1
122.47397,0.0347231,219,,,1
122.51144,0.0374781,219,,,1
122.54496,0.0335299,219,,,1
122.58275,0.037796002,219,,,1
122.61893,0.0361857,219,,,1
122.65785,0.0389339,219,,,1
122.69538,0.037538297,219,,,1
122.730095,0.0347226,219,,,1
122.76481,0.034723002,219,,,1
122.80151,0.0367108,219,,,1
122.83623,0.034723,219,,,1
122.872955,0.0367327,219,,,1
122.90935,0.0363929,219,,,1
122.94358,0.034239,219,,,1
122.98291,0.0393332,219,,,1
123.017624,0.034722902,219,,,1
123.05376,0.036140498,219,,,1
123.08847,0.034723002,219,,,1
123.123184,0.034722798,219,,,1
123.15817,0.034997202,219,,,1
123.19314,0.0349725,219,,,1
123.22785,0.0347231,219,,,1
123.265114,0.0372721,219,,,1
123.30317,0.0380632,219,,,1
123.33788,0.034723103,219,,,1
123.372604,0.034727,219,,,1
123.40732,0.0347226,219,,,1
123.44203,0.0347231,219,,,1
123.476746,0.0347229,219,,,1
123.51146,0.034722902,219,,,1
123.5462,0.0347499,219,,,1
123.58092,0.034723,219,,,1
123.61565,0.0347399,219,,,1
123.65036,0.034722902,219,,,1
123.685074,0.0347229,219,,,1
123.71979,0.034723002,219,,,1
123.7545,0.0347229,219,,,1
123.789215,0.0347228,219,,,1
123.82393,0.0347227,219,,,1
124.17033,0.0,219,,,1
124.20801,0.0376845,219,,,1
124.24272,0.0347231,219,,,1
124.28167,0.0389497,219,,,1
124.31638,0.034722902,219,,,1
124.3511,0.0347229,219,,,1
124.38581,0.0347232,219,,,1
124.420525,0.0347228,219,,,1
124.45524,0.0347233,219,,,1
124.48995,0.034723,219,,,1
124.524666,0.034722902,219,,,1
124.55938,0.034723,219,,,1
124.59481,0.0354382,219,,,1
124.63157,0.0367668,219,,,1
124.66628,0.034723,219,,,1
124.701,0.034723002,219,,,1
124.73571,0.034723,219,,,1
124.77045,0.0347455,219,,,1
124.80516,0.0347228,219,,,1
124.839874,0.034723,219,,,1
124.87459,0.0347231,219,,,1
124.9093,0.034722902,219,,,1
124.94402,0.0347259,219,,,1
124.97874,0.034723,219,,,1
125.01345,0.034723,219,,,1
125.04817,0.0347317,219,,,1
125.082886,0.0347228,219,,,1
125.1176,0.0347232,219,,,1
125.15231,0.0347229,219,,,1
125.18703,0.0347231,219,3,,1
125.22174,0.0347228,219,3,,1
125.256454,0.0347228,219,3,,1
125.29117,0.034723,219,3,,1
125.32588,0.0347234,219,3,,1
125.360596,0.0347233,219,3,,1
125.39531,0.034723,219,3,,1
125.43002,0.0347231,219,3,,1
125.46474,0.034722902,219,3,,1
125.49945,0.0347229,219,3,,1
125.534164,0.034723002,219,3,,1
125.56888,0.034723,219,3,,1
125.60359,0.0347228,219,3,,1
125.63836,0.0347742,219,3,,1
125.67308,0.0347284,219,3,,1
125.707794,0.0347229,219,3,,1
125.74251,0.0347231,219,3,,1
125.77722,0.0347228,219,3,,1
125.811935,0.0347228,219,3,,1
125.84665,0.0347229,219,3,,1
125.88136,0.034723,219,3,,1
125.91608,0.0347228,219,3,,1
125.95079,0.0347226,219,3,,1
125.985504,0.0347231,219,3,,1
126.02022,0.0347228,219,3,,1
126.05493,0.0347227,219,3,,1
126.089645,0.0347226,219,3,,1
126.12436,0.034723,219,3,,1
126.15907,0.0347229,219,3,,1
126.19379,0.0347234,219,3,,1
126.2285,0.0347228,219,3,,1
126.263214,0.0347227,219,3,,1
126.29793,0.0347229,219,3,,1
126.33264,0.0347231,219,3,,1
126.367355,0.034723002,219,3,,1
126.40207,0.0347229,219,3,,1
126.43678,0.034722902,219,3,,1
126.4715,0.0347231,219,3,,1
126.50621,0.0347228,219,3,,1
126.540924,0.034722697,219,3,,1
126.57564,0.034722902,219,3,,1
126.61035,0.034723,219,3,,1
126.645065,0.0347228,219,3,,1
126.67978,0.034722798,219,3,,1
126.71449,0.034722902,219,3,,1
126.74921,0.034723,219,3,,1
126.78392,0.0347228,219,3,,1
126.818634,0.0347228,219,3,,1
126.85335,0.0347231,219,3,,1
126.88806,0.0347227,219,3,,1
126.922775,0.034723,219,3,,1
126.95751,0.0347425,219,3,,1
126.992226,0.0347229,219,3,,1
127.02694,0.0347228,219,3,,1
127.06165,0.0347229,219,3,,1
127.09637,0.034722902,219,3,,1
127.13108,0.0347229,219,3,,1
127.165794,0.034723002,219,3,,1
127.20051,0.0347229,219,3,,1
127.23522,0.034722902,219,3,,1
127.269936,0.0347231,219,3,,1
127.30465,0.0347229,219,3,,1
127.33936,0.034723103,219,3,,1
127.37408,0.034722798,219,3,,1
127.40879,0.034722902,219,3,,1
127.443504,0.0347229,219,3,,1
127.47822,0.0347227,219,3,,1
127.51293,0.034722902,219,3,,1
127.54765,0.034728397,219,3,,1
127.58237,0.034722902,219,3,,1
127.61708,0.0347231,219,3,,1
127.651794,0.0347228,219,3,,1
127.68651,0.0347232,219,3,,1
127.72122,0.0347227,219,3,,1
127.755936,0.034722798,219,3,,1
127.79065,0.0347228,219,3,,1
127.82536,0.034723,219,3,,1
127.86008,0.034723602,219,3,,1
127.89479,0.034723,219,3,,1
127.929504,0.034723,219,3,,1
127.96422,0.0347231,219,3,,1
127.99893,0.034723103,219,3,,1
128.03365,0.0347226,219,3,,1
128.06836,0.034722798,219,3,,1
128.10307,0.034722902,219,3,,1
128.13779,0.0347229,219,3,,1
128.1725,0.034723002,219,3,,1
128.20721,0.034722798,219,0,,0
128.24193,0.0347228,219,0,,0
128.27664,0.0347229,219,0,,0
128.31136,0.0347232,219,0,,0
128.34607,0.034723002,219,0,,0
128.38078,0.0347229,219,0,,0
128.4155,0.034723002,219,0,,0
128.45023,0.0347402,219,0,,0
128.48494,0.0347227,219,0,,0
128.51965,0.034723,219,0,,0
128.55437,0.0347228,219,0,,0
128.58908,0.0347234,219,0,,0
128.6238,0.034723,219,0,,0
128.65851,0.0347227,219,0,,0
128.69327,0.034762397,219,0,,0
128.72798,0.034723002,219,0,,0
128.7627,0.0347227,219,0,,0
128.79741,0.034723,219,0,,0
128.83212,0.0347231,219,0,,0
128.86684,0.0347232,219,0,,0
128.90155,0.0347231,219,0,,0
128.93626,0.034722902,219,0,,0
128.97098,0.034723,219,0,,0
129.00569,0.034722902,219,0,,0
129.0404,0.034723,219,0,,0
129.07512,0.0347233,219,0,,0
129.10983,0.034723,219,0,,0
129.14455,0.0347227,219,0,,0
129.18854,0.0439948,219,0,,0
129.22444,0.035908602,219,0,,0
129.26102,0.0365875,219,0,,0
129.29651,0.0355003,219,0,,0
129.33257,0.0360625,219,0,,0
129.3661,0.033537,219,0,,0
129.40082,0.0347229,219,0,,0
129.4387,0.0378973,219,0,,0
129.47342,0.034723,219,0,,0
129.50813,0.0347228,219,0,,0
129.54597,0.0378442,219,0,,0
129.58179,0.0358125,219,0,,0
129.6165,0.0347228,219,0,,0
129.6539,0.0374126,219,0,,0
129.68861,0.0347227,219,0,,0
129.72632,0.0377125,219,0,,0
129.76114,0.034834698,219,0,,0
129.79585,0.034723103,219,0,,0
129.83365,0.037796598,219,0,,0
129.86836,0.0347231,219,0,,0
129.90443,0.036074102,219,0,,0
129.94272,0.038293898,219,0,,0
129.9792,0.03649,219,0,,0
130.01819,0.0389903,219,0,,0
130.05447,0.0362941,219,0,,0
130.09328,0.0388122,219,0,,0
130.13086,0.037588898,219,0,,0
130.17064,0.039780103,219,0,,0
130.20798,0.037340898,219,0,,0
130.2452,0.0372173,219,0,,0
130.28514,0.0399467,219,0,,1
130.32152,0.036378,219,0,,1
130.36554,0.044011798,219,0,,1
130.40668,0.041139502,219,0,,1
130.44807,0.0413952,219,0,,1
130.48363,0.0355431,219,0,,1
130.5198,0.0361786,219,0,,1
130.55452,0.034722902,219,0,,1
130.58923,0.0347229,219,0,,1
130.62395,0.034722902,219,0,,1
130.65866,0.034723,219,0,,1
130.69337,0.0347231,219,0,,1
130.72717,0.0337927,219,0,,1
130.76396,0.036793,219,0,,1
130.80048,0.0365225,219,0,,1
130.83488,0.0343982,219,0,,1
130.872,0.037127,219,0,,1
130.90671,0.034723,219,0,,1
130.94565,0.0389577,219,0,,1
130.98036,0.034723,219,0,,1
131.02332,0.0429467,219,0,,1
131.05713,0.0338195,219,0,,1
131.09523,0.0380993,219,0,,1
131.13644,0.0412171,219,0,,1
131.17282,0.0363843,219,0,,1
131.21025,0.0374372,218,0,,1
131.24496,0.0347231,218,0,,1
131.27968,0.034723103,218,0,,1
131.31639,0.036724098,218,0,,1
131.357,0.040609602,218,0,,1
131.39656,0.039547198,218,0,,1
131.43283,0.036266502,218,0,,1
131.46997,0.0371469,218,0,,1
131.50468,0.0347231,218,0,,1
131.5467,0.0420388,218,0,,1
131.58308,0.036387503,218,0,,1
131.6222,0.0391264,218,0,,1
131.6569,0.034722798,218,0,,1
131.69162,0.034723002,218,0,,1
131.72633,0.0347226,218,0,,1
131.76105,0.034722798,218,0,,1
131.79576,0.034722902,218,0,,1
131.82974,0.0339676,218,0,,1
131.86446,0.0347231,218,0,,1
131.89917,0.0347228,218,0,,1
131.93388,0.0347229,218,0,,1
131.9686,0.0347231,218,0,,1
132.00331,0.0347227,218,0,,1
132.03802,0.0347232,218,0,,1
132.07274,0.0347228,218,0,,1
132.10745,0.034723,218,0,,1
132.14354,0.0361021,218,0,,1
132.18164,0.0381038,218,0,,1
132.21657,0.0349343,217,0,,1
132.2539,0.037328597,217,0,,1
132.28862,0.034723103,217,0,,1
132.32333,0.034722798,217,0,,1
132.35805,0.034722902,217,0,,1
132.39276,0.034722798,217,0,,1
132.43109,0.038337,217,0,,1
132.47032,0.0392442,217,0,,1
132.50877,0.038449,217,0,,1
132.54349,0.0347229,217,0,,1
132.5782,0.034722902,217,0,,1
132.61292,0.0347229,217,0,,1
132.64763,0.034723103,217,0,,1
132.68234,0.0347229,217,0,,1
132.72061,0.0382725,217,0,,1
132.7591,0.0384828,217,0,,1
132.79623,0.0371445,217,0,,1
132.83095,0.0347233,217,0,,1
132.86952,0.0385759,217,0,,1
132.90646,0.0369477,217,0,,1
132.94427,0.0378053,217,0,,1
132.98172,0.037450198,217,0,,1
133.01646,0.0347499,217,0,,1
133.05412,0.0376615,217,0,,1
133.08884,0.034723002,217,0,,1
133.1284,0.0395662,217,0,,1
133.16312,0.0347232,217,0,,1
133.19981,0.0366977,217,0,,1
133.23909,0.039278798,216,0,,1
133.27687,0.037790302,216,0,,1
133.32108,0.044195797,216,0,,1
133.35628,0.0352026,216,0,,1
133.39352,0.0372614,216,0,,1
133.42825,0.0347385,216,0,,1
133.46297,0.034723002,216,0,,1
133.49768,0.0347231,216,0,,1
133.5324,0.034722798,216,0,,1
133.56711,0.034722902,216,0,,1
133.60414,0.0370407,216,0,,1
133.63885,0.0347228,216,0,,1
133.67587,0.037035897,216,0,,1
133.71059,0.0347227,216,0,,1
133.7453,0.0347228,216,0,,1
133.78001,0.0347229,216,0,,1
133.81473,0.034723002,216,0,,1
133.84944,0.034723,216,0,,1
133.88416,0.0347232,216,0,,1
133.92049,0.0363385,216,0,,1
133.95543,0.0349482,216,0,,1
133.99138,0.0359544,216,0,,1
134.0261,0.0347229,216,0,,1
134.0608,0.0347231,216,0,,1
134.09668,0.0358757,216,0,,1
134.13222,0.0355452,216,0,,1
134.16577,0.0335662,216,0,,1
134.20049,0.0347233,215,,,1
134.2352,0.0347228,215,,,1
134.26991,0.0347229,215,,,1
134.30463,0.0347228,215,,,1
134.33934,0.034723,215,,,1
134.37405,0.034723002,215,,,1
134.40877,0.0347229,215,,,1
134.44348,0.034722902,215,,,1
134.48462,0.0411299,215,,,1
134.5205,0.0358777,215,,,1
134.5552,0.034723,215,,,1
134.59424,0.039046403,215,,,1
134.63307,0.0388404,215,,,1
134.6696,0.0365306,215,,,1
134.70432,0.0347228,215,,,1
134.73903,0.034723,215,,,1
134.77573,0.0367112,215,,,1
134.81044,0.0347227,215,,,1
134.84415,0.033716798,215,,,1
134.8809,0.0367598,215,,,1
134.91547,0.0345388,215,,,1
134.95396,0.0384943,215,,,1
134.99536,0.041406397,215,,,1
135.03035,0.0349996,215,,,1
135.06831,0.0379615,215,,,1
135.10721,0.0389007,215,,,1
135.14194,0.034738198,215,,,1
135.18185,0.0399291,215,,,1
135.21657,0.034722902,215,,,1
135.25136,0.0348013,214,,,1
135.28607,0.0347231,214,,,1
135.32079,0.034723,214,,,1
135.3555,0.034722902,214,,,1
135.38933,0.0338374,214,,,1
135.42569,0.0363683,214,,,1
135.4604,0.034723,214,,,1
135.49512,0.0347231,214,,,1
135.52983,0.0347228,214,,,1
135.56454,0.0347232,214,,,1
135.59947,0.0349404,214,,,1
135.63573,0.0362662,214,,,1
135.67244,0.036723,214,,,1
135.71611,0.043669302,214,,,1
135.7541,0.0379925,214,,,1
135.79617,0.042065,214,,,1
135.83937,0.043190103,214,,,1
135.8743,0.0349282,214,,,1
135.90901,0.0347231,214,,,1
135.94614,0.0371406,214,,,1
135.987,0.04086,214,,,1
136.02489,0.0378914,214,,,1
136.06454,0.0396667,214,,,1
136.10323,0.0386924,214,,,1
136.13794,0.034723,214,,,1
136.17574,0.0377966,214,,,1
136.21297,0.037235,213,,,1
136.24796,0.034996998,213,,,1
136.28812,0.040172502,213,,,1
136.32321,0.035095498,213,,,1
136.36183,0.0386262,213,,,1
136.39655,0.0347229,213,,,1
136.4346,0.038067,213,,,1
136.47354,0.0389553,213,,,1
136.50826,0.0347227,213,,,1
136.54297,0.034723,213,,,1
136.57768,0.034722798,213,,,1
136.6124,0.034723002,213,,,1
136.64711,0.034722798,213,,,1
136.68182,0.0347227,213,,,1
136.72469,0.042865302,213,,,1
136.7594,0.034723,213,,,1
136.79422,0.0348302,213,,,1
136.83112,0.0369117,213,,,1
136.86588,0.0347672,213,,,1
136.90268,0.0368024,213,,,1
136.9374,0.034722798,213,,,1
136.9721,0.034723002,213,,,1
137.00682,0.034722798,213,,,1
137.04153,0.034723002,213,,,1
137.07625,0.0347231,213,,,1
137.11096,0.0347242,213,,,1
137.14568,0.034722902,213,,,1
137.18039,0.0347229,213,,,1
137.2151,0.0347228,213,,,1
137.2554,0.0403027,212,,,1
137.29012,0.0347229,212,,,1
137.32483,0.0347228,212,,,1
137.35954,0.034723,212,,,1
137.39426,0.034722902,212,,,1
137.42897,0.0347229,212,,,1
137.46368,0.034722902,212,,,1
137.4984,0.0347229,212,,,1
137.53311,0.0347232,212,,,1
137.57043,0.037335303,212,,,1
137.60506,0.034615897,212,,,1
137.63977,0.0347232,212,,,1
137.67503,0.035266202,212,,,1
137.70975,0.0347231,212,,,1
137.74896,0.0392254,212,,,1
137.79088,0.041904002,212,,,1
137.82562,0.03475,212,,,1
137.8595,0.033879697,212,,,1
137.89421,0.034722902,212,,,1
137.92815,0.0339365,212,,,1
137.9638,0.0356648,212,,,1
138.0023,0.0385116,212,,,1
138.04158,0.0392855,212,,,1
138.07709,0.0355264,212,,,1
138.1118,0.034723,212,,,1
138.14651,0.0347232,212,,,1
138.18497,0.0384585,212,,,1
138.22368,0.038708802,211,,,1
138.259,0.035329998,211,,,1
138.29561,0.036607,211,,,1
138.33105,0.0354575,211,,,1
138.36577,0.034722902,211,,,1
138.40337,0.0376019,211,,,1
138.44307,0.0397116,211,,,1
138.4802,0.0371286,211,,,1
138.51353,0.0333408,211,,,1
138.55133,0.0377866,211,,,1
138.58604,0.034723002,211,,,1
138.62076,0.034723,211,,,1
138.65547,0.034723,211,,,1
138.6923,0.036835402,211,,,1
138.72702,0.0347232,211,,,1
138.76173,0.0347229,211,,,1
138.79651,0.0347845,211,,,1
138.83122,0.0347231,211,,,1
138.86594,0.034723002,211,,,1
138.90065,0.0347232,211,,,1
138.93536,0.0347232,211,,,1
138.97395,0.0385908,211,,,1
139.00867,0.034722798,211,,,1
139.04338,0.0347278,211,,,1
139.0781,0.034723002,211,,,1
139.11281,0.034723,211,,,1
139.14752,0.0347233,211,,,1
139.18224,0.034722798,211,,,1
139.21695,0.034723103,211,,,1
139.25166,0.0347231,211,,,1
139.28638,0.0347231,210,,,1
139.32109,0.034723,210,,,1
139.3558,0.0347233,210,,,1
139.39052,0.0347228,210,,,1
139.42992,0.0394016,210,,,1
139.46628,0.0363603,210,,,1
139.50023,0.0339616,210,,,1
139.53703,0.0368044,210,,,1
139.57175,0.0347229,210,,,1
139.61124,0.0395066,210,,,1
139.65195,0.040702302,210,,,1
139.68994,0.038005598,210,,,1
139.72577,0.0358337,210,,,1
139.76051,0.0347603,210,,,1
139.79523,0.034723,210,,,1
139.82982,0.0345973,210,,,1
139.86453,0.034722902,210,,,1
139.89925,0.0347231,210,,,1
139.93939,0.0401549,210,,,1
