is_sleeping,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,quat_w,quat_x,quat_y,quat_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,match_score,match_goals,match_assists,match_saves,match_shots,team,ping,boost_is_active,boost_amount,boost_pickup,jump_is_active,double_jump_is_active,flip_car_is_active,dodge_is_active,double_jump_torque_x,double_jump_torque_y,double_jump_torque_z,dodge_torque_x,dodge_torque_y,dodge_torque_z
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,133,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,133,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2048.0,-2560.0,17.01,0.0,0.0,0.21,0.38268402,-0.004415641,0.0018207438,0.9238669,-0.0004,-0.0002,0.0,255,,,,,,,,15,10,,33.333332,0,,,,,,,,,,
0,2047.24,-2559.24,17.01,-45.42,45.42,0.04,0.38268402,-0.0044048512,0.0018207438,0.923867,0.0005,0.0007,0.0,255,,,,,,,,15,10,1,32.755196,0,,,,,,,,,,
0,2047.24,-2559.24,17.01,-45.42,45.42,0.04,0.38268402,-0.0044048512,0.0018207438,0.923867,0.0005,0.0007,0.0,255,,,,,,,,15,10,1,31.59892,0,,,,,,,,,,
0,2047.24,-2559.24,17.01,-45.42,45.42,0.04,0.38268402,-0.0044048512,0.0018207438,0.923867,0.0005,0.0007,0.0,255,,,,,,,,15,10,1,30.442654,0,,,,,,,,,,
0,2033.31,-2545.31,17.01,-215.77,215.77,0.0,0.38268402,-0.004383272,0.0018207438,0.9238671,0.00029999999,0.0001,0.0,255,,,,,,,,15,10,1,29.286385,0,,,,,,,,,,
0,2033.31,-2545.31,17.01,-215.77,215.77,0.0,0.38268402,-0.004383272,0.0018207438,0.9238671,0.00029999999,0.0001,0.0,255,,,,,,,,15,10,1,28.130112,0,,,,,,,,,,
0,2033.31,-2545.31,17.01,-215.77,215.77,0.0,0.38268402,-0.004383272,0.0018207438,0.9238671,0.00029999999,0.0001,0.0,255,,,,,,,,15,10,1,26.973846,0,,,,,,,,,,
0,2003.28,-2515.28,17.01,-369.4,369.41,0.0,0.38268402,-0.004383272,0.0018207438,0.9238671,0.0001,0.0,0.0,255,,,,,,,,15,10,1,25.817574,0,,,,,,,,,,
0,1975.09,-2487.09,17.01,-463.34,463.35,0.0,0.38268402,-0.004383272,0.0018207438,0.9238671,0.0,0.0,0.0,255,,,,,,,,15,10,1,24.661295,0,,,,,,,,,,
0,1975.09,-2487.09,17.01,-463.34,463.35,0.0,0.38268402,-0.004383272,0.0018207438,0.9238671,0.0,0.0,0.0,255,,,,,,,,15,10,1,23.504562,0,,,,,,,,,,
0,1975.09,-2487.09,17.01,-463.34,463.35,0.0,0.38268402,-0.004383272,0.0018207438,0.9238671,0.0,0.0,0.0,255,,,,,,,,15,10,1,22.34829,0,,,,,,,,,,
0,1921.65,-2433.65,17.01,-592.68,592.69,0.0,0.38268402,-0.004383272,0.0018207438,0.9238671,0.0,-0.0002,0.0,255,,,,,,,,15,10,1,21.192019,0,,,,,,,,,,
0,1921.65,-2433.65,17.01,-592.68,592.69,0.0,0.38268402,-0.004383272,0.0018207438,0.9238671,0.0,-0.0002,0.0,255,,,,,,,,15,10,1,20.035746,0,,,,,,,,,,
0,1890.14,-2402.41,17.01,-662.1,639.3,0.01,0.38028872,-0.004383272,0.0018261386,0.92485565,-0.0028,0.002,0.4393,255,255,,,,,,,15,10,1,18.87948,0,,,,,,,,,,
0,1890.14,-2402.41,17.01,-662.1,639.3,0.01,0.38028872,-0.004383272,0.0018261386,0.92485565,-0.0028,0.002,0.4393,255,255,,,,,,,15,10,1,29.617943,1,1,,,,,,,,,
0,1890.14,-2402.41,17.01,-662.1,639.3,0.01,0.38028872,-0.004383272,0.0018261386,0.92485565,-0.0028,0.002,0.4393,255,255,,,,,,,15,10,1,28.461664,0,1,,,,,,,,,
0,1808.2,-2331.1,49.09,-811.21,685.49,352.49,0.30377948,-0.010112588,0.004124322,0.95267975,-0.322,-0.3879,1.8267999,255,128,,,,,,,15,10,1,27.305391,0,1,,,,,,,,,
0,1808.2,-2331.1,49.09,-811.21,685.49,352.49,0.30377948,-0.010112588,0.004124322,0.95267975,-0.322,-0.3879,1.8267999,255,128,,,,,,,15,10,1,26.149118,0,1,,,,,,,,,
